1,700.867,16.2463,2.08697,0.06524,245.867,16.2463,1.91143,0.05932
2,311.933,16.2174,2.02585,0.0598467,28.1333,16.2174,1.99651,0.0576267
3,177,17.0531,2.18727,0.0633933,3.06667,17.0531,1.98235,0.0627733
4,110.667,17.2961,2.22038,0.05886,1,17.2961,2.16943,0.0737667
5,68.6667,19.834,2.58835,0.0631267,0.533333,19.834,2.4691,0.0639667
6,42.8,17.3646,2.30863,0.0546733,0.333333,17.3646,2.28621,0.0617267
7,29.2,17.1318,2.32327,0.0565133,0.133333,17.1318,2.45164,0.0598467
8,13.9333,17.4949,2.43797,0.06844,0,17.4949,2.43706,0.0601733
9,9,17.2053,2.37002,0.0593467,0,17.2053,2.30911,0.0555067
10,4.86667,17.3554,2.39285,0.0585,0,17.3554,2.39552,0.06184
11,2.66667,18.3408,2.55298,0.0586733,0,18.3408,2.48359,0.0664267
12,1.2,17.5071,2.46629,0.05856,0,17.5071,2.51609,0.05682
13,0.866667,17.9102,2.57361,0.0587533,0,17.9102,2.58646,0.0558933
14,0.6,17.3132,2.49758,0.05672,0,17.3132,2.49701,0.0626933
15,1.13333,18.2747,2.57511,0.0637,0,18.2747,2.57171,0.0599267
16,0.266667,17.5256,2.49097,0.0558667,0,17.5256,2.46996,0.0659733
17,0.2,17.6265,2.50925,0.0550467,0,17.6265,2.48554,0.0631533
18,0.0666667,17.633,2.56789,0.0567667,0,17.633,2.54667,0.0576667
19,0,17.5751,2.49312,0.0572,0,17.5751,2.49676,0.06062
20,0,17.9451,2.56684,0.102147,0,17.9451,2.62065,0.05824
